,Size,Society,Location,total_sqft,Available by,Age(in yrs),Status,Price(In Lakhs)
43263,2,Vistacore Ambiience Antilia,Bavdhan,1130,Ready To Move,2,Resale,96
43264,2,Aditya Shagun Aditya Shagun,Bavdhan,1150,Ready To Move,16,Resale,82
43265,3,Shree Graffiti Phase 5,Mundhwa,929, Feb 2021,0,New,129
43266,2,Runal Spacio,Ravet,926, Aug 2026,0,New,58
43267,2,Shree Harmony Plaza,Ravet,1250,Ready To Move,2,Resale,81
43268,2,Majestique Majestique City Building F,Dhayari,825, May 2025,0,New,70
43269,3,Nyati Esteban I,Undri,2000, Nov 2022,0,New,165
43270,3,Acropolis Voyage To The Stars,NIBM Annex Mohammadwadi,3172, Aug 2023,0,New,275
43271,2,Rama Metro Life Maxima Residences,Tathawade,717, May 2025,0,New,65.48
43272,2,Marvel Cascada,Balewadi,1400, Dec 2026,0,New,150
43273,2,BU Bhandari Acolade,Kharadi,1274,Ready To Move,12,Resale,85.74
43274,2,Spectrum BA Swadesha,Moshi,864,Ready To Move,0,Resale,44
43275,2,Trimurti Elina Phase 2,Sus,495,Ready To Move,0,Resale,65
43276,3,BU Bhandari Chrrysalis,Wagholi,1900,Ready To Move,10,Resale,135
43277,2,Malpani Vivanta,Balewadi,642, Dec 2026,0,New,90
43278,3,Dosti Greenscapes Phase 2,Hadapsar,1400,Ready To Move,3,Resale,110
43279,2,Supreme Belmac Residences,Wadgaon Sheri,1097,Ready To Move,4,Resale,120
43280,2,Lohia Odela,Bavdhan,1263, Jun 2024,0,New,86
43281,3,Ashiana Ashiana Malhar,Hinjewadi,1045, Oct 2026,0,New,87
43282,3,Shapoorji Pallonji Joyville Hinjawadi,Hinjewadi,1222, Nov 2023,0,New,105
43283,2,Abhinav Pebbles II,Bavdhan,1050, Nov 2026,0,New,109
43284,3,Kolte Patil Life Republic Sector R 17 B 17 B Avenue Nora,Hinjewadi,1500, Nov 2023,0,New,98
43285,3,Runal Gateway Phase 1,Ravet,1013,Ready To Move,3,Resale,94.94
43286,4,Kedar Vanjape Prestige Avenue,Baner,1050, Mar 2026,0,New,86
43287,3,Dajikaka Anantrukmini,Kothrud,2400,Ready To Move,3,Resale,260
43288,4,Kalpataru Amoda Reserve,Khandala,3725, May 2024,0,New,650
43289,4,Bramha Bramha The Collection,Wadgaon Sheri,2326, Dec 2026,0,New,181
43290,2,Reputed Builder Wakad Centre Co-Op Housing,Kesnand,1000, Jun 2025,0,New,13.3
43291,2,ABIL Gods Blessings,Mahalunge,1171,Ready To Move,2,Resale,63.28
43292,3,Gagan Ela,NIBM Annex Mohammadwadi,874,Ready To Move,0,Resale,101
43293,2,Royal Grafikon Paradise,Kondhwa,1007, Dec 2025,0,New,68
43294,2,Vilas Yashone Hinjawadi Phase II,Hinjewadi,615, Aug 2024,0,New,55
43295,3,Goel Ganga Florentina,NIBM Annex Mohammadwadi,1550, Aug 2023,0,New,118
43296,3,K Raheja T11 Named As Raheja Stellar In RV Premeire,NIBM Annex Mohammadwadi,2048, Dec 2026,0,New,282
43297,2,Nanded Madhuvanti,Dhayari,938, Dec 2023,0,New,75
43298,2,Gulmohar Queenstown,Kharadi,1039, May 2022,0,New,90
43299,2,Ace Sai Kamal,Ravet,800, Jun 2023,0,New,40
43300,2,Pinewood,Baner,1090,Ready To Move,1,Resale,90
43301,2,GK Developer Atlanta,Wakad,1019, Mar 2025,0,New,75
43302,2,Ramesh Hermes Drome,Viman Nagar,1100, Apr 2026,0,New,85
43303,2,Bunty Mayur Kilbil,Dhanori,892, Jul 2025,0,New,47
43304,1,MP Residency,Hinjewadi,695,Ready To Move,10,Resale,48.65
43305,2,Sentosa Sentosa Serene,Tathawade,990,Ready To Move,2,Resale,50
43306,2,Reputed Builder Ravi Park,Wanwadi,950,Ready To Move,3,Resale,77
43307,2,Sattva H And M Royal,Kondhwa,850, May 2027,0,New,60
43308,2,Tatvam V Uptown,Ravet,1000, Dec 2025,0,New,55
43309,2,Pharande Puneville,Wakad,1380,Ready To Move,2,Resale,56.88
43310,1,Mittal Arc Vista,Dhanori,660, Jun 2022,0,New,39
43311,10,Purple Cloud 9,NIBM Annex Mohammadwadi,8500,Ready To Move,16,Resale,950
43312,3,Ravinanda Trinity,Wagholi,1380, Dec 2021,0,New,60
43313,1,Karia Konark Orchid,Marunji,2356,Ready To Move,2,Resale,42.4
43314,1,Bramha August Towers,Ambegaon 1,658,Ready To Move,1,Resale,34
43315,4,Amanora Aspire Towers,Hadapsar,3315,Ready To Move,9,Resale,375
43316,2,Vishal Leela Heights,Wakad,1070, Dec 2024,0,New,75
43317,3,Kolte Patil Life Republic R4,Wakad,1647,Ready To Move,3,Resale,110
43318,3,Kasturi Apostrophe Next,Wakad,1520,Ready To Move,0,Resale,135
43319,2,Malpani Greens,Wakad,1251,Ready To Move,11,Resale,115
43320,2,Kunal Icon Linera,Wakad,1078, Nov 2022,0,New,67
43321,1,Shivteerth Legacy Phase 1,Moshi,433, Nov 2027,0,New,28.5
43322,2,Rohan Prathama,Hinjewadi,735, May 2024,0,New,63
43323,4,Panchshil Eon Waterfront,Kharadi,4095,Ready To Move,8,Resale,500
43324,2,Rama Metro Life Maxima Residences,Tathawade,717, Dec 2025,0,New,65.48
43325,2,Goel Ganga Newtown Phase I,Dhanori,703,Ready To Move,3,Resale,42.68
43326,4,Kalpataru Amoda Reserve,Khandala,6700, Jun 2024,0,New,815
43327,3,Essen Aishwaryam Comfort Gold,Chinchwad,539, May 2026,0,New,81.3
43328,2,Engineers Codename Trilogy,Kharadi,850, Nov 2026,0,New,94
43329,2,Omkar Namrata Gloria,Ravet,779,Ready To Move,1,Resale,52.53
43330,2,Rahul Construction Rahul Downtown,Punawale,956,Ready To Move,2,Resale,53.26
43331,1,Sanjeevani Dhruva,Tathawade,621, Feb 2026,0,New,40
43332,2,Mont Vert Kingstown Sector 1 Residential Wings,Bhugaon,650, Nov 2024,0,New,54.99
43333,3,Nahar F Residences,Bibwewadi,1685,Ready To Move,3,Resale,190
43334,2,Goel Ganga Hill Shire Ph I,Wagholi,960, May 2023,0,New,54.32
43335,4,Bhandari 7 Plumeria Drive Phase 1,Tathawade,1358, Mar 2025,0,New,170
43336,3,Bhandari 32 Pinewood Drive Phase 1,Hinjewadi,1400,Ready To Move,2,Resale,73.5
43337,2,Runal Spacio,Ravet,985,Ready To Move,0,Resale,42.5
43338,2,Vision Indramegh,Tathawade,1107,Ready To Move,2,Resale,49
43339,1,Godrej Boulevard,Manjari,384, Feb 2025,0,New,57.69
43340,1,Ceratec Avika,Kondhwa,678,Ready To Move,1,Resale,30
43341,4,Greenscape Meraki Life Phase II,Khandala,7100,Ready To Move,4,Resale,728
43342,2,Namjoshi And Desai Ridhav Apartments,Talegaon Dabhade,858, Aug 2024,0,New,37.5
43343,2,Sonigara Excluzee,Wakad,1000, Dec 2025,0,New,59
43344,3,Shree Skydale Phase 1,Vadgaon Budruk,1130, Aug 2023,0,New,168
43345,3,Mahalaxmi Zen Elite,Bavdhan,1645,Ready To Move,3,Resale,135
43346,2,Goel Ganga Serio,Kharadi,1512, May 2024,0,New,126
43347,2,Primal Pride,Chikhali,692, Feb 2026,0,New,43.59
43348,2,J N Adiamville,Tathawade,1074,Ready To Move,0,Resale,44.26
43349,1,Vaishnavi Home,Hinjewadi,620,Ready To Move,1,Resale,35.02
43350,2,S B Shobha Residency,Tathawade,900, May 2023,0,New,55.55
43351,3,Tata Inora Park,Undri,1540,Ready To Move,3,Resale,71
43352,1,Majestique Manhattan,Wagholi,297, Aug 2023,0,New,30.5
43353,3,Kolte Patil Ivy Villa,Wagholi,2650,Ready To Move,9,Resale,166
43354,3,Marvel Piazza Phase 01,Viman Nagar,1965,Ready To Move,1,Resale,210
43355,3,Reputed Builder Mahadev Apartment,Handewadi,1650, Jun 2028,0,New,85
43356,1,Sai Sarisha,Tathawade,600,Ready To Move,5,Resale,35.2
43357,4,Mayfair Eleganza Phase 2,Kondhwa,4010, Nov 2026,0,New,200
43358,3,Pharande Vaarivana,Talegaon Dabhade,1000, Dec 2024,0,New,50
43359,3,Arihant Garden,Wanowrie,1473, Jun 2023,0,New,114
43360,3,Pharande Puneville,Tathawade,1160, Jun 2025,0,New,108
43361,2,Reputed Builder Banyan Tree,Kharadi,850, Mar 2026,0,New,60
43362,3,Siddh Amara,Bavdhan,1455,Ready To Move,0,Resale,106
43363,2,VTP Hi Life Phase 3,Thergaon,538, Nov 2023,0,New,67.25
43364,3,Darode Shriniwas Liviano Phase I,Kharadi,1970,Ready To Move,4,Resale,190
43365,1,Reputed Builder Oxford Blues,NIBM Annexe,563, Dec 2023,0,New,38
43366,2,Rohan Abhilasha,Wagholi,1400,Ready To Move,5,Resale,71
43367,3,Pride Purple Park Springs,Lohegaon,1317, Jun 2024,0,New,76
43368,2,Tirupati Regalia,Kasarwadi,1075, Jun 2025,0,New,78
43369,2,Kohinoor Tinsel Town Phase II,Hinjewadi,579, Jul 2024,0,New,62.54
43370,1,Nyati Ethos,Undri,718, Dec 2027,0,New,40
43371,2,Mont Vert Avion,Pashan,1370, Mar 2026,0,New,115
43372,5,Paranjape Blue Ridge,Hinjewadi,3240, Nov 2023,0,New,200
43373,3,Shree Nidhi,Lohegaon,1350,Ready To Move,4,Resale,68
43374,1,Mihir Amara Building A4,Hinjawadi Village,3000,Ready To Move,5,Resale,84.91
43375,3,Kolte Patil Life Republic Sector R 17 B 17 B Avenue Nora,Hinjewadi,2500, Mar 2024,0,New,170
43376,2,Shyama Rainbow Vissta,Ravet,1035, Apr 2023,0,New,52.79
43377,2,Tulip Infinity World,Tathawade,985,Ready To Move,2,Resale,48.5
43378,2,Rohan Prathama,Hinjawadi Village,768, Oct 2025,0,New,32.4
43379,1,Solitaire Palms E,Moshi,562, Oct 2026,0,New,29.5
43380,2,V R Sukhwani Highlands,Sus,496,Ready To Move,0,Resale,49.64
43381,1,Amanora Adreno Towers,Parvati Darshan,409, Jun 2025,0,New,25.3
43382,2,Navjeevan Blue Bells,Dattavadi,1050, Nov 2026,0,New,105
43383,3,Hinjawadi Eon Homes,Hinjewadi,1550, Dec 2024,0,New,110
43384,2,Mahesh Ellanza,Vadgaon Budruk,757,Ready To Move,2,Resale,95.73
43385,2,Amit Colori,Undri,1050, Jun 2025,0,New,49
43386,2,Uday Park,Ravet,956, Aug 2026,0,New,58.76
43387,1,TCG The Cliff Garden Apartments,Hinjewadi,705,Ready To Move,0,Resale,37.9
43388,2,Goyal My Home MH14 Punawale,Wakad,1050, Nov 2023,0,New,49.35
43389,2,Labh 33 Mile Stone,Tathawade,1008, May 2024,0,New,49.5
43390,2,Rohit Park,Karve Nagar,1400,Ready To Move,2,Resale,150
43391,3,Raja Bahadur Kourtyard,Wadgaon Sheri,1290, Jun 2027,0,New,140
43392,2,Raj Heramba 1 Nere Residency,Nere,505, Dec 2028,0,New,39
43393,2,Rama Melange Residences Phase II,Hinjewadi,512, Nov 2023,0,New,35.59
43394,2,Kriasla 41 Evoke Phase 1,Ravet,1000, Jan 2024,0,New,48.7
43395,3,Sukhwani Aspire,Punawale,1575,Ready To Move,3,Resale,99.2
43396,2,Gera Geras Island Of Joy,Kharadi,722, Jun 2028,0,New,81.9
43397,2,Nandan Prospera,Baner,1152, Nov 2023,0,New,112
43398,4,Goel Ganga Ganga Platino Building P Q R,Kharadi,2022, Dec 2020,0,New,168
43399,2,Space 64 Meridien,Ravet,919, Oct 2023,0,New,48
43400,3,Lodha Belmondo,Gahunje,1470, May 2022,0,New,110
43401,1,Pristine Wonder City,Katraj,600,Ready To Move,19,Resale,35
43402,2,Sai Proviso Proviso Leisure Town,Hadapsar,542,Ready To Move,3,Resale,65.52
43403,2,Goel Ganga Platinum B,Kharadi,2500,Ready To Move,2,Resale,170
43404,1,Karma Rejoice,Undri,655,Ready To Move,1,Resale,30
43405,2,Sancheti Mount Castle,Wagholi,746, Nov 2022,0,New,38.3
43406,2,Karia Konark Pooram,Kondhwa,1000,Ready To Move,17,Resale,65
43407,3,Prestige Heights,Bavdhan,1600, Dec 2024,0,New,180
43408,3,Goel Ganga Hill Mist Harmony,Kondhwa,1500,Ready To Move,17,Resale,78
43409,3,Siddhivinayak Sunshree Suvarnayug,Kondhwa,1600, Aug 2024,0,New,103
43410,3,Regency Astra Phase I,Baner,1400,Ready To Move,3,Resale,130
43411,1,Sai Crown Imperial,Thergaon,634, Dec 2025,0,New,30
43412,1,TCG The Crown Greens,Hinjewadi,663,Ready To Move,5,Resale,37.12
43413,2,Unique K City,Mundhwa,1180, Nov 2024,0,New,73
43414,2,Divya Austin County,Tathawade,981, Feb 2024,0,New,65
43415,3,Kalpataru Crescendo,Wakad,1495,Ready To Move,3,Resale,148
43416,2,Vilas Yashwin Hinjawadi,Wakad,1080,Ready To Move,2,Resale,69.5
43417,2,Arihant Green City,Hadapsar,910,Ready To Move,7,Resale,39.5
43418,3,Bramha Emerald County,Kondhwa,1500, May 2027,0,New,110
43419,3,Shubh Gateway,Viman Nagar,1547, Nov 2023,0,New,146
43420,2,Rajmata Trinity Greens,Wakad,959, Dec 2023,0,New,58.29
43421,2,Manav Wildwoods Phase 2,Wagholi,920, Oct 2024,0,New,49
43422,4,Lodha Lodha Belmondo,Gahunje,3800,Ready To Move,5,Resale,350
43423,2,Paranjape Gloria Grace,Bavdhan,1142, Feb 2023,0,New,95
43424,2,Kolte Patil Life Republic,Hinjewadi,867,Ready To Move,5,Resale,79
43425,3,Yashada Life Vedika Phase 1,Pimple Saudagar,804, Aug 2023,0,New,120
43426,1,MS Santiago Nest,Tathawade,758,Ready To Move,1,Resale,50
43427,2,Shubh Nirvana Viman Nagar Phase II,Viman Nagar,859, Jun 2026,0,New,149
43428,4,VTP Blue Waters,Mahalunge,2196, Sep 2026,0,New,185
43429,2,Sukhwani Panaroma Phase II,Sus,686, Sep 2023,0,New,71
43430,2,Shree Graffiti Phase 3,Mundhwa,960, Dec 2025,0,New,63.42
43431,3,Vardhaman Moonstone,Punawale,1254,Ready To Move,3,Resale,76.35
43432,1,Mahalaxmi Mahalaxmi Raga Homes Phase 2,Chikhali,552, Nov 2023,0,New,28
43433,3,Bramha Bramha The Collection,Wadgaon Sheri,1610, Dec 2026,0,New,111
43434,4,Kolte Patil Tuscan Parkland,Lohegaon,2152,Ready To Move,3,Resale,99
43435,1,Nimhan Onella Nest Phase 1,Sus,657, Apr 2027,0,New,41
43436,2,Ishwar River Residency,Moshi,650,Ready To Move,6,Resale,45
43437,2,Rohan Leher III,Baner,823, Jun 2028,0,New,68
43438,3,Velx Basil Mondale,Mundhwa,1360, Nov 2025,0,New,76
43439,2,Lodha Belmondo,Gahunje,985, May 2027,0,New,125
43440,2,Metro Mangalam Paradise,Moshi,963, Nov 2025,0,New,42
43441,3,NG Palmnest Phase II,Wagholi,2200, Sep 2023,0,New,150
43442,4,Stratford Verde Residence Collection,Kalyani Nagar,2664, Sep 2029,0,New,536
43443,1,Paranjape Blue Ridge,Hinjewadi,395, Nov 2023,0,New,22.91
43444,3,Pharande Puneville Phase III Cluster C,Punawale,1350, Dec 2029,0,New,77
43445,2,Pharande Celestial City,Darumbre,1500,Ready To Move,3,Resale,13.5
43446,3,Puraniks Aldea Espanola,Mahalunge,972, Jun 2024,0,New,107
43447,2,Rama Costa Rica,Wakad,852,Ready To Move,10,Resale,55
43448,2,Manav Wildwoods Phase 1,Wagholi,900, Jun 2022,0,New,45
43449,2,Reputed Builder Mohan NagarSociety,Baner,775,Ready To Move,3,Resale,78
43450,1,Karia Konark Campus,Viman Nagar,650,Ready To Move,14,Resale,60
43451,2,Majestique Marbella Phase 1,Kharadi,1100, Dec 2025,0,New,108
43452,2,VTP Aethereus Phase I,Mahalunge,516, Nov 2024,0,New,53.24
43453,2,Smile Kaizen,Balewadi,1220, Mar 2026,0,New,85
43454,2,Pride Purple Park Springs,Lohegaon,970, Jun 2029,0,New,57.85
43455,3,Dynamic Grandeur Premium G,Undri,1800,Ready To Move,3,Resale,130
43456,1,Panchatattva Heights,Tathawade,550,Ready To Move,2,Resale,32.2
43457,2,VTP Solitaire Phase 1 A B,Pashan,1086, Nov 2023,0,New,76.8
43458,2,Nyati Elysia I,Kharadi,960,Ready To Move,2,Resale,69
43459,1,Jay Ganesh Royal Bliss,Ravet,600,Ready To Move,1,Resale,27.8
43460,2,Naren Bliss,Hadapsar,742, May 2026,0,New,100
43461,2,5 Star Royal Grande,Wakad,945, Nov 2025,0,New,70
43462,3,Nahar F Residences Phase I,Balewadi,850, Nov 2021,0,New,85.81
43463,3,Godrej Elements,Baner,1250,Ready To Move,3,Resale,110
43464,2,Godrej Godrej Park Greens,Mamurdi,488, Aug 2023,0,New,42
43465,3,Marvel Bounty Building L,Hadapsar,1729, Nov 2027,0,New,134
43466,2,Pharande Celestial City,Darumbre,2000,Ready To Move,3,Resale,22
43467,2,GK Developer Lakshdeep Palace,Pimple Saudagar,1010,Ready To Move,13,Resale,75
43468,3,Nyati Elan South East I,Wagholi,1400, Mar 2028,0,New,76
43469,2,Goel Ganga Ganga Amber II,Tathawade,800, Dec 2024,0,New,55
43470,2,Rohan Ananta Phase III,Tathawade,741, Aug 2025,0,New,69
43471,4,Supreme Estia,Aundh,7500, Dec 2025,0,New,1100
43472,1,Mihir Amara Building A4,Hinjawadi Village,590, Dec 2026,0,New,42.56
43473,1,Yash Platinum,Dhayari,680, Dec 2025,0,New,36
43474,3,Shyama Fortune,Lohegaon,1600, Jun 2024,0,New,50
43475,2,Pristine Allure Part 1,Kharadi,1010, Dec 2027,0,New,76
43476,3,VTP Beaumonde,Manjari,1960, Dec 2024,0,New,95
43477,2,Choice Goodwill Meadows Phase 1,Lohegaon,865,Ready To Move,0,Resale,42
43478,2,Laxmi Township 3,Vishrantwadi,800, Mar 2026,0,New,42
43479,3,Rohan Silver Gracia,Ravet,1280, May 2023,0,New,78
43480,1,Mahindra Happinest Tathawade Phase 1,Tathawade,470, Jul 2026,0,New,42
43481,1,Sharada Paritosh,Duttawadi,750,Ready To Move,3,Resale,21
43482,2,Pawana Hills,Maval,3000, Mar 2023,0,New,30
43483,3,Unitree ARV Regalia,Kondhwa Budruk,1300, May 2026,0,New,75
43484,2,Atul Pari Towers,Dhayari,678,Ready To Move,2,Resale,53.25
43485,2,Samarth Samarth Nagar,Wadgaon Sheri,1030,Ready To Move,2,Resale,70
43486,2,Tirupati Welworth Bluescapes,Vadgaon Budruk,1012, Dec 2024,0,New,103
43487,2,Malpani Greens,Wakad,1206,Ready To Move,8,Resale,101
43488,2,Jhala Manjri Green Woods,Manjari,980, Dec 2026,0,New,67
43489,1,Kolte Patil Three Jewels,Ambegaon Budruk,636, May 2021,0,New,29.5
43490,4,Naiknavare Eminence Project 2,Viman Nagar,3801,Ready To Move,4,Resale,360
43491,2,Gagan Royal Palms,NIBM Annex Mohammadwadi,758, Nov 2024,0,New,82
43492,2,Shapoorji Pallonji Joyville Sensorium,Hinjewadi,888, Apr 2025,0,New,64.16
43493,3,Runal Spacio,Ravet,1240, Oct 2023,0,New,65.41
43494,2,Nanded Asawari,Nanded,890, May 2025,0,New,65
43495,3,Goel Ganga Ganga Platino Phase III,Kharadi,1602, Nov 2023,0,New,169
43496,2,Malpani Cereza,Tathawade,997,Ready To Move,1,Resale,49.5
43497,2,Realcon Nirman Cosmopolis,Tathawade,749, Nov 2030,0,New,92
43498,2,Arun Orchid Towers,Baner,1192, Dec 2024,0,New,66
43499,3,Sarsan Nancy Hill View A 1,Baner,1037, Jul 2026,0,New,114
43500,1,Shree Lake Life,Ambegaon Budruk,600, Dec 2025,0,New,34
43501,2,Majestique Blessings,Wagholi,1120, Dec 2024,0,New,48
43502,2,Rama Celestial City Phase II Building A E H,Ravet,1200, Feb 2023,0,New,60
43503,1,Sneha Vihar,Shivane,650,Ready To Move,11,Resale,23
43504,2,Siddhashila Eela,Tathawade,920,Ready To Move,3,Resale,51
43505,1,Jhamtani Ace Abode Wing A,Ravet,461, Dec 2025,0,New,41.11
43506,1,Vijay Indu Gracia,Chikhali,658, Jul 2025,0,New,32
43507,2,SSD Sai Vista,Pimpri,1012, Dec 2023,0,New,68.5
43508,2,Prasad Prasad Nagar,Wadgaon Sheri,965, Dec 2025,0,New,72
43509,1,Kalimata Elena Homes,Ravet,700,Ready To Move,4,Resale,33
43510,1,GK Jarvari,Pimple Saudagar,589,Ready To Move,6,Resale,45
43511,3,Shree Nidhi,Lohegaon,1021,Ready To Move,4,Resale,68.26
43512,2,Kolte Patil Ivy Apartment E V And VI,Kharadi,1103,Ready To Move,2,Resale,110
43513,2,Naiknavare Avon Vista Phase 1 And Phase 2,Balewadi,1100, Jun 2027,0,New,87
43514,3,Pride Purple Park Astra,Hinjewadi,734, May 2025,0,New,73.23
43515,3,Enerrgia Skyi Manas Lake Phase II,Sus,1406,Ready To Move,3,Resale,85
43516,2,GS Palaash 24,Moshi,634, Apr 2025,0,New,42.29
43517,2,Zambre Heritage D,Padmavati,816, Apr 2026,0,New,65
43518,3,Goel Ganga Ganga Amber II,Pimple Nilakh,1588,Ready To Move,3,Resale,95
43519,3,Pride Purple Park Springs,Lohegaon,1500, Dec 2023,0,New,85
43520,3,Sukhwani Aspire,Ravet,1390, Dec 2024,0,New,75.24
43521,2,Shri Govind Maha Laxmi Residency,Akurdi,980,Ready To Move,4,Resale,46.8
43522,3,Godrej Godrej Park Greens,Mamurdi,1100, Feb 2023,0,New,59
43523,2,Samarth Samarth Nagar,Wadgaon Sheri,1022, Dec 2026,0,New,71.75
43524,2,Nanded Sarang,Dhayari,890,Ready To Move,7,Resale,63
43525,3,Supreme Villagio,Somatane,2450, Feb 2025,0,New,170
43526,1,Kolte Patil Western Avenue,Wakad,741, Nov 2023,0,New,42.15
43527,2,Adi Aventura,Ravet,895,Ready To Move,2,Resale,45
43528,4,Acropolis Voyage To The Stars Phase I,NIBM Annex Mohammadwadi,2239, May 2022,0,New,244
43529,1,Ramesh Hermes Heritage Phase 2,Yerawada,600, Nov 2026,0,New,55
43530,2,Naiknavare Victoria Garden,Tathawade,837, Dec 2025,0,New,52.38
43531,2,Nanded Sur At Nanded City,Dhayari,757, Aug 2025,0,New,75.99
43532,2,Nexus Sukhwani Shivom,Ravet,980,Ready To Move,2,Resale,47.5
43533,1,Sharada Parijat,Ambegaon Budruk,571,Ready To Move,6,Resale,32
43534,3,Gokhale Krishnanayan,Kothrud,1675,Ready To Move,2,Resale,225
43535,3,Shree Venkateshwara Royal Ishana Phase 2,Thergaon,1274, Sep 2024,0,New,96.5
43536,3,Gera Trinity Towers,Kharadi,1700,Ready To Move,7,Resale,190
43537,2,Venkatesh Graffiti Elan,Mundhwa,1150,Ready To Move,2,Resale,65
43538,1,Vasupujya Neco Beaumont,NIBM Annex Mohammadwadi,535, Dec 2023,0,New,35.9
43539,2,Engineers IOS Tathawade,Tathawade,1008,Ready To Move,2,Resale,56
43540,4,Amar Renaissance,Sopan Baug,5960, May 2024,0,New,400
43541,2,Onyx Gagan Avencia,Kharadi,1149,Ready To Move,2,Resale,71.3
43542,3,Pharande Puneville,Tathawade,1420, Apr 2023,0,New,104
43543,3,Ashiana Ashiana Malhar,Lohegaon,1400,Ready To Move,3,Resale,50
43544,2,Sukhwani Aspire,Ravet,1059, Dec 2024,0,New,58.36
43545,2,Nyati Equatorial,Bavdhan,1120,Ready To Move,7,Resale,85
43546,2,Bhojwani The Nook Phase 1,Tathawade,980,Ready To Move,4,Resale,56.35
43547,3,Kundan The Peak,NIBM Annex Mohammadwadi,1615, Aug 2023,0,New,207
43548,2,Majestique Signature Towers Phase 3,Balewadi,775, Nov 2029,0,New,99.2
43549,3,Unique K Pune,Bavdhan,1000, Aug 2027,0,New,90
43550,2,Bhandari 7 Plumeria Drive Phase 1,Tathawade,673, Nov 2022,0,New,85.49
43551,3,Vascon Forest County,Kharadi,2000,Ready To Move,3,Resale,150
43552,3,Kolte Patil IVY Botanica,Dattavadi,1250,Ready To Move,3,Resale,135
43553,1,Srushti Sun Srushti Greens,Ravet,650, Dec 2023,0,New,32.5
43554,3,VTP Solitaire Phase 1 A B,Pashan,921, Dec 2020,0,New,119
43555,2,Sukhwani Artize,Ravet,1031,Ready To Move,2,Resale,63.28
43556,3,Natu Golden Trellis,Balewadi,1360,Ready To Move,9,Resale,155
43557,5,Naiknavare Eminence Project 1,Viman Nagar,4083, Jul 2025,0,New,480
43558,5,Regency Willows,Maval,9500, Nov 2022,0,New,500
43559,3,H K Akshara Residency,Tathawade,1320, Dec 2025,0,New,81
43560,2,Kolte Patil 24K Sereno,Baner,1340,Ready To Move,6,Resale,100
43561,2,Nyati Elysia V,Kharadi,1100, Feb 2023,0,New,68
43562,3,Legacy Woods,Ravet,1431, Jun 2025,0,New,79.12
43563,1,Amanora Future Towers,Hadapsar,670,Ready To Move,7,Resale,40.87
43564,2,GK Aryavat,Ravet,1013,Ready To Move,0,Resale,48
43565,3,Majestique Towers East,Kharadi,1250, Aug 2025,0,New,106
43566,3,Sree Wisteriaa,Wakad,1522, Dec 2027,0,New,112
43567,4,Kolte Patil 24K Sereno,Baner,2565, May 2025,0,New,247
43568,3,Anshul Eva,Bavdhan,2200,Ready To Move,6,Resale,165
43569,1,Godrej Hillside 1,Mahalunge,514, Mar 2024,0,New,44.2
43570,2,Nandan Prospera,Balewadi,1100,Ready To Move,2,Resale,85
43571,2,Reputed Builder Gopinath Nagar,Kothrud,1000, Nov 2025,0,New,105
43572,2,Venkatesh Bonita,Bavdhan,1300, Mar 2026,0,New,97.52
43573,2,Kohinoor Coral,Hinjewadi,920, Feb 2024,0,New,54.5
43574,2,Bramha Skycity,Dhanori,1296,Ready To Move,6,Resale,62
43575,2,Paramount Eros Phase 2,Katraj,750, Mar 2023,0,New,48
43576,3,Siddhashila Eira,Tathawade,1561, Feb 2024,0,New,75.71
43577,2,Kumar Palms,Kondhwa,1138, Nov 2023,0,New,65
43578,2,Kohinoor Grandeur,Ravet,933, Aug 2023,0,New,84.82
43579,3,Ellora Nakshatra I Land Phase 4,Moshi,736, Jun 2026,0,New,59.99
43580,2,Sai Capital,Agalambe,800, Dec 2025,0,New,72
43581,2,Mantra Moments,Moshi,1190,Ready To Move,7,Resale,54
43582,3,TCG The Crown Greens,Hinjewadi,1670,Ready To Move,5,Resale,90.18
43583,2,Scapers The Leaf,Kondhwa,790,Ready To Move,5,Resale,37.95
43584,2,Dosti Greenscapes,Hadapsar,1080, Dec 2024,0,New,76
43585,1,Nirman Brookefield Willows Villas,Yewalewadi,895,Ready To Move,3,Resale,30
43586,2,SSD Sai Pearl Phase 2,Pimple Saudagar,581, Dec 2024,0,New,91.06
43587,2,Megapolis Splendour Smart Homes 3,Hinjewadi,1000, Dec 2023,0,New,67
43588,2,Mahalaxmi Zen Elite,Kharadi,1002,Ready To Move,2,Resale,78
43589,2,Majestique Manhattan,Wagholi,409, Aug 2023,0,New,40.05
43590,2,Tulip Infinity World,Punawale,524, May 2026,0,New,83.99
43591,3,Marvel Isola,NIBM Annex Mohammadwadi,1750,Ready To Move,9,Resale,120
43592,2,Onyx Gagan Avencia,Kharadi,1190,Ready To Move,1,Resale,72
43593,3,ARV Uthville,Dhanori,1560,Ready To Move,3,Resale,93
43594,2,Pyramid Atlante,Tathawade,970,Ready To Move,2,Resale,51.5
43595,2,Bhandari Savannah,Wagholi,958, May 2023,0,New,49
43596,3,Puravankara Purva Silversands,Mundhwa,1439, Nov 2027,0,New,131
43597,3,Pride Notting Hill,Lohegaon,2621, Nov 2025,0,New,190
43598,2,Pethkar Siyona Phase I,Tathawade,944, Dec 2024,0,New,56
